id_log,Nome do Navio,Data,Porto,Tipo de Custo,Valor (USD),Descrição,Tipo de Carga,Volume,Temperatura,Tonelagem,Número de Contêineres,Tipo de Contêineres,Número de Veículos,Tipo de Veículos,ID do Navio
490,Frigorífico C,2023-01-07,Singapura,Combustível,"30,053.60",Combustível em Singapura,,,,,,,,,8
554,Frigorífico C,2023-01-08,Los Angeles,Taxas Portuárias,"3,967.56",Taxas portuárias em Los Angeles,,,,,,,,,8
633,Frigorífico C,2023-01-09,Roterdã,Combustível,"16,082.25",Combustível em Roterdã,,,,,,,,,8
634,Frigorífico C,2023-01-09,Singapura,Seguros,"2,500.00",Seguro diário,,,,,,,,,8
635,Frigorífico C,2023-01-09,Xangai,Seguros,"2,500.00",Seguro diário,,,,,,,,,8
636,Frigorífico C,2023-01-09,Singapura,Carregamento/Descarga,"10,582.00",Carregamento/descarga de 10582 m³ de Peixe a -5°C,Peixe,,-5.0,,,,,,8
708,Frigorífico C,2023-01-10,Roterdã,Carregamento/Descarga,"10,599.60",Carregamento/descarga de 8833 m³ de Peixe a 5°C,Peixe,,5.0,,,,,,8
709,Frigorífico C,2023-01-10,Roterdã,Carregamento/Descarga,"7,057.00",Carregamento/descarga de 7057 m³ de Peixe a -17°C,Peixe,,-17.0,,,,,,8
785,Frigorífico C,2023-01-11,Singapura,Taxas Portuárias,"2,913.93",Taxas portuárias em Singapura,,,,,,,,,8
786,Frigorífico C,2023-01-11,Los Angeles,Combustível,"27,431.97",Combustível em Los Angeles,,,,,,,,,8
787,Frigorífico C,2023-01-11,Los Angeles,Taxas Portuárias,"4,918.04",Taxas portuárias em Los Angeles,,,,,,,,,8
788,Frigorífico C,2023-01-11,Hamburgo,Combustível,"21,723.66",Combustível em Hamburgo,,,,,,,,,8
789,Frigorífico C,2023-01-11,Xangai,Manutenção,"4,503.81",Manutenção e reparos,,,,,,,,,8
854,Frigorífico C,2023-01-12,Los Angeles,Combustível,"29,012.48",Combustível em Los Angeles,,,,,,,,,8
917,Frigorífico C,2023-01-13,Singapura,Carregamento/Descarga,"15,850.00",Carregamento/descarga de 15850 m³ de Peixe a -3°C,Peixe,,-3.0,,,,,,8
918,Frigorífico C,2023-01-13,Singapura,Seguros,"2,500.00",Seguro diário,,,,,,,,,8
919,Frigorífico C,2023-01-13,Xangai,Manutenção,"4,432.84",Manutenção e reparos,,,,,,,,,8
920,Frigorífico C,2023-01-13,Singapura,Seguros,"2,500.00",Seguro diário,,,,,,,,,8
921,Frigorífico C,2023-01-13,Los Angeles,Taxas Portuárias,"3,752.75",Taxas portuárias em Los Angeles,,,,,,,,,8
1002,Frigorífico C,2023-01-14,Los Angeles,Taxas Portuárias,"3,976.77",Taxas portuárias em Los Angeles,,,,,,,,,8
1003,Frigorífico C,2023-01-14,Xangai,Manutenção,"1,431.79",Manutenção e reparos,,,,,,,,,8
1078,Frigorífico C,2023-01-15,Xangai,Manutenção,"5,758.86",Manutenção e reparos,,,,,,,,,8
1145,Frigorífico C,2023-01-16,Singapura,Combustível,"18,583.57",Combustível em Singapura,,,,,,,,,8
1229,Frigorífico C,2023-01-17,Los Angeles,Combustível,"22,437.22",Combustível em Los Angeles,,,,,,,,,8
1295,Frigorífico C,2023-01-18,Singapura,Taxas Portuárias,"6,743.75",Taxas portuárias em Singapura,,,,,,,,,8
1296,Frigorífico C,2023-01-18,Los Angeles,Seguros,"2,500.00",Seguro diário,,,,,,,,,8
1297,Frigorífico C,2023-01-18,Roterdã,Seguros,"2,500.00",Seguro diário,,,,,,,,,8
1298,Frigorífico C,2023-01-18,Singapura,Manutenção,"4,349.41",Manutenção e reparos,,,,,,,,,8
1385,Frigorífico C,2023-01-19,Los Angeles,Seguros,"2,500.00",Seguro diário,,,,,,,,,8
1386,Frigorífico C,2023-01-19,Xangai,Manutenção,"4,993.47",Manutenção e reparos,,,,,,,,,8
1467,Frigorífico C,2023-01-20,Xangai,Carregamento/Descarga,"11,052.00",Carregamento/descarga de 11052 m³ de Peixe a -15°C,Peixe,,-15.0,,,,,,8
1468,Frigorífico C,2023-01-20,Los Angeles,Manutenção,"2,776.89",Manutenção e reparos,,,,,,,,,8
1469,Frigorífico C,2023-01-20,Hamburgo,Taxas Portuárias,"6,187.40",Taxas portuárias em Hamburgo,,,,,,,,,8
1470,Frigorífico C,2023-01-20,Roterdã,Taxas Portuárias,"3,281.35",Taxas portuárias em Roterdã,,,,,,,,,8
1541,Frigorífico C,2023-01-21,Hamburgo,Combustível,"14,609.19",Combustível em Hamburgo,,,,,,,,,8
1601,Frigorífico C,2023-01-22,Xangai,Combustível,"21,038.32",Combustível em Xangai,,,,,,,,,8
1602,Frigorífico C,2023-01-22,Singapura,Seguros,"2,500.00",Seguro diário,,,,,,,,,8
1603,Frigorífico C,2023-01-22,Los Angeles,Combustível,"28,142.49",Combustível em Los Angeles,,,,,,,,,8
1673,Frigorífico C,2023-01-23,Xangai,Combustível,"23,315.41",Combustível em Xangai,,,,,,,,,8
1674,Frigorífico C,2023-01-23,Roterdã,Taxas Portuárias,"4,194.61",Taxas portuárias em Roterdã,,,,,,,,,8
1675,Frigorífico C,2023-01-23,Hamburgo,Combustível,"17,923.81",Combustível em Hamburgo,,,,,,,,,8
1742,Frigorífico C,2023-01-24,Hamburgo,Manutenção,"5,395.93",Manutenção e reparos,,,,,,,,,8
1743,Frigorífico C,2023-01-24,Xangai,Taxas Portuárias,"5,439.95",Taxas portuárias em Xangai,,,,,,,,,8
1811,Frigorífico C,2023-01-25,Singapura,Carregamento/Descarga,"20,994.00",Carregamento/descarga de 17495 m³ de Peixe a 5°C,Peixe,,5.0,,,,,,8
1812,Frigorífico C,2023-01-25,Singapura,Seguros,"2,500.00",Seguro diário,,,,,,,,,8
1813,Frigorífico C,2023-01-25,Singapura,Manutenção,"2,718.35",Manutenção e reparos,,,,,,,,,8
1889,Frigorífico C,2023-01-26,Singapura,Combustível,"18,054.79",Combustível em Singapura,,,,,,,,,8
1958,Frigorífico C,2023-01-27,Hamburgo,Seguros,"2,500.00",Seguro diário,,,,,,,,,8
1959,Frigorífico C,2023-01-27,Xangai,Carregamento/Descarga,"18,013.00",Carregamento/descarga de 18013 m³ de Carnes a -12°C,Carnes,,-12.0,,,,,,8
1960,Frigorífico C,2023-01-27,Hamburgo,Taxas Portuárias,"5,255.56",Taxas portuárias em Hamburgo,,,,,,,,,8
1961,Frigorífico C,2023-01-27,Singapura,Taxas Portuárias,"5,170.85",Taxas portuárias em Singapura,,,,,,,,,8
2036,Frigorífico C,2023-01-28,Los Angeles,Manutenção,"3,918.92",Manutenção e reparos,,,,,,,,,8
2037,Frigorífico C,2023-01-28,Los Angeles,Carregamento/Descarga,"4,135.00",Carregamento/descarga de 4135 m³ de Peixe a 1°C,Peixe,,1.0,,,,,,8
2038,Frigorífico C,2023-01-28,Xangai,Combustível,"12,859.08",Combustível em Xangai,,,,,,,,,8
2039,Frigorífico C,2023-01-28,Hamburgo,Seguros,"2,500.00",Seguro diário,,,,,,,,,8
2040,Frigorífico C,2023-01-28,Los Angeles,Taxas Portuárias,"3,008.92",Taxas portuárias em Los Angeles,,,,,,,,,8
2123,Frigorífico C,2023-01-29,Singapura,Carregamento/Descarga,"10,209.00",Carregamento/descarga de 10209 m³ de Laticínios a 4°C,Laticínios,,4.0,,,,,,8
2124,Frigorífico C,2023-01-29,Los Angeles,Manutenção,"3,088.09",Manutenção e reparos,,,,,,,,,8
2125,Frigorífico C,2023-01-29,Los Angeles,Combustível,"15,776.69",Combustível em Los Angeles,,,,,,,,,8
2126,Frigorífico C,2023-01-29,Xangai,Seguros,"2,500.00",Seguro diário,,,,,,,,,8
2127,Frigorífico C,2023-01-29,Singapura,Combustível,"17,068.80",Combustível em Singapura,,,,,,,,,8
2195,Frigorífico C,2023-01-30,Hamburgo,Seguros,"2,500.00",Seguro diário,,,,,,,,,8
22,Frigorífico D,2023-01-01,Los Angeles,Combustível,"27,950.79",Combustível em Los Angeles,,,,,,,,,9
23,Frigorífico D,2023-01-01,Xangai,Taxas Portuárias,"8,583.10",Taxas portuárias em Xangai,,,,,,,,,9
24,Frigorífico D,2023-01-01,Roterdã,Combustível,"25,113.45",Combustível em Roterdã,,,,,,,,,9
25,Frigorífico D,2023-01-01,Roterdã,Combustível,"14,326.27",Combustível em Roterdã,,,,,,,,,9
94,Frigorífico D,2023-01-02,Los Angeles,Combustível,"19,030.49",Combustível em Los Angeles,,,,,,,,,9
173,Frigorífico D,2023-01-03,Los Angeles,Taxas Portuárias,"5,650.95",Taxas portuárias em Los Angeles,,,,,,,,,9
174,Frigorífico D,2023-01-03,Xangai,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
175,Frigorífico D,2023-01-03,Los Angeles,Manutenção,"1,989.01",Manutenção e reparos,,,,,,,,,9
176,Frigorífico D,2023-01-03,Roterdã,Combustível,"29,026.75",Combustível em Roterdã,,,,,,,,,9
177,Frigorífico D,2023-01-03,Los Angeles,Combustível,"12,885.98",Combustível em Los Angeles,,,,,,,,,9
253,Frigorífico D,2023-01-04,Hamburgo,Carregamento/Descarga,"21,834.00",Carregamento/descarga de 14556 m³ de Peixe a 0°C,Peixe,,0.0,,,,,,9
254,Frigorífico D,2023-01-04,Roterdã,Manutenção,"3,955.58",Manutenção e reparos,,,,,,,,,9
255,Frigorífico D,2023-01-04,Hamburgo,Manutenção,"1,490.40",Manutenção e reparos,,,,,,,,,9
342,Frigorífico D,2023-01-05,Los Angeles,Combustível,"16,289.36",Combustível em Los Angeles,,,,,,,,,9
343,Frigorífico D,2023-01-05,Los Angeles,Taxas Portuárias,"7,930.68",Taxas portuárias em Los Angeles,,,,,,,,,9
423,Frigorífico D,2023-01-06,Xangai,Taxas Portuárias,"5,394.71",Taxas portuárias em Xangai,,,,,,,,,9
424,Frigorífico D,2023-01-06,Singapura,Carregamento/Descarga,"8,141.00",Carregamento/descarga de 8141 m³ de Carnes a -18°C,Carnes,,-18.0,,,,,,9
425,Frigorífico D,2023-01-06,Xangai,Combustível,"9,329.69",Combustível em Xangai,,,,,,,,,9
491,Frigorífico D,2023-01-07,Hamburgo,Combustível,"27,072.38",Combustível em Hamburgo,,,,,,,,,9
492,Frigorífico D,2023-01-07,Singapura,Taxas Portuárias,"5,547.24",Taxas portuárias em Singapura,,,,,,,,,9
555,Frigorífico D,2023-01-08,Singapura,Carregamento/Descarga,"11,377.00",Carregamento/descarga de 11377 m³ de Laticínios a -18°C,Laticínios,,-18.0,,,,,,9
637,Frigorífico D,2023-01-09,Hamburgo,Manutenção,"3,202.65",Manutenção e reparos,,,,,,,,,9
638,Frigorífico D,2023-01-09,Roterdã,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
639,Frigorífico D,2023-01-09,Hamburgo,Manutenção,"3,300.52",Manutenção e reparos,,,,,,,,,9
640,Frigorífico D,2023-01-09,Xangai,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
641,Frigorífico D,2023-01-09,Hamburgo,Taxas Portuárias,"5,668.47",Taxas portuárias em Hamburgo,,,,,,,,,9
710,Frigorífico D,2023-01-10,Los Angeles,Combustível,"11,097.46",Combustível em Los Angeles,,,,,,,,,9
711,Frigorífico D,2023-01-10,Xangai,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
712,Frigorífico D,2023-01-10,Xangai,Manutenção,"4,252.10",Manutenção e reparos,,,,,,,,,9
713,Frigorífico D,2023-01-10,Los Angeles,Manutenção,"2,939.63",Manutenção e reparos,,,,,,,,,9
790,Frigorífico D,2023-01-11,Roterdã,Taxas Portuárias,"5,426.34",Taxas portuárias em Roterdã,,,,,,,,,9
855,Frigorífico D,2023-01-12,Xangai,Manutenção,"4,171.29",Manutenção e reparos,,,,,,,,,9
922,Frigorífico D,2023-01-13,Xangai,Combustível,"15,731.27",Combustível em Xangai,,,,,,,,,9
923,Frigorífico D,2023-01-13,Xangai,Combustível,"31,885.38",Combustível em Xangai,,,,,,,,,9
924,Frigorífico D,2023-01-13,Hamburgo,Carregamento/Descarga,"19,516.00",Carregamento/descarga de 19516 m³ de Carnes a 2°C,Carnes,,2.0,,,,,,9
1004,Frigorífico D,2023-01-14,Hamburgo,Combustível,"30,657.80",Combustível em Hamburgo,,,,,,,,,9
1005,Frigorífico D,2023-01-14,Los Angeles,Combustível,"17,098.95",Combustível em Los Angeles,,,,,,,,,9
1006,Frigorífico D,2023-01-14,Xangai,Manutenção,"5,351.22",Manutenção e reparos,,,,,,,,,9
1079,Frigorífico D,2023-01-15,Los Angeles,Carregamento/Descarga,"17,992.00",Carregamento/descarga de 17992 m³ de Peixe a -5°C,Peixe,,-5.0,,,,,,9
1080,Frigorífico D,2023-01-15,Roterdã,Carregamento/Descarga,"2,320.00",Carregamento/descarga de 2320 m³ de Frutas a 2°C,Frutas,,2.0,,,,,,9
1081,Frigorífico D,2023-01-15,Los Angeles,Combustível,"23,079.63",Combustível em Los Angeles,,,,,,,,,9
1082,Frigorífico D,2023-01-15,Roterdã,Manutenção,"5,794.73",Manutenção e reparos,,,,,,,,,9
1146,Frigorífico D,2023-01-16,Los Angeles,Manutenção,"5,985.80",Manutenção e reparos,,,,,,,,,9
1147,Frigorífico D,2023-01-16,Hamburgo,Carregamento/Descarga,"9,815.00",Carregamento/descarga de 9815 m³ de Peixe a -4°C,Peixe,,-4.0,,,,,,9
1148,Frigorífico D,2023-01-16,Los Angeles,Carregamento/Descarga,"11,479.00",Carregamento/descarga de 11479 m³ de Carnes a -16°C,Carnes,,-16.0,,,,,,9
1230,Frigorífico D,2023-01-17,Hamburgo,Taxas Portuárias,"6,941.49",Taxas portuárias em Hamburgo,,,,,,,,,9
1231,Frigorífico D,2023-01-17,Roterdã,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
1232,Frigorífico D,2023-01-17,Singapura,Combustível,"26,955.74",Combustível em Singapura,,,,,,,,,9
1233,Frigorífico D,2023-01-17,Singapura,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
1299,Frigorífico D,2023-01-18,Singapura,Taxas Portuárias,"3,099.74",Taxas portuárias em Singapura,,,,,,,,,9
1300,Frigorífico D,2023-01-18,Los Angeles,Taxas Portuárias,"3,217.73",Taxas portuárias em Los Angeles,,,,,,,,,9
1301,Frigorífico D,2023-01-18,Singapura,Carregamento/Descarga,"12,291.00",Carregamento/descarga de 12291 m³ de Outros a -17°C,Outros,,-17.0,,,,,,9
1302,Frigorífico D,2023-01-18,Los Angeles,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
1303,Frigorífico D,2023-01-18,Los Angeles,Manutenção,"2,744.42",Manutenção e reparos,,,,,,,,,9
1387,Frigorífico D,2023-01-19,Singapura,Taxas Portuárias,"7,791.71",Taxas portuárias em Singapura,,,,,,,,,9
1388,Frigorífico D,2023-01-19,Singapura,Manutenção,"4,761.65",Manutenção e reparos,,,,,,,,,9
1389,Frigorífico D,2023-01-19,Hamburgo,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
1390,Frigorífico D,2023-01-19,Roterdã,Carregamento/Descarga,"13,799.00",Carregamento/descarga de 13799 m³ de Carnes a -12°C,Carnes,,-12.0,,,,,,9
1391,Frigorífico D,2023-01-19,Roterdã,Combustível,"9,639.93",Combustível em Roterdã,,,,,,,,,9
1471,Frigorífico D,2023-01-20,Xangai,Manutenção,"3,803.64",Manutenção e reparos,,,,,,,,,9
1472,Frigorífico D,2023-01-20,Xangai,Taxas Portuárias,"5,072.40",Taxas portuárias em Xangai,,,,,,,,,9
1473,Frigorífico D,2023-01-20,Hamburgo,Carregamento/Descarga,"8,320.00",Carregamento/descarga de 8320 m³ de Frutas a -13°C,Frutas,,-13.0,,,,,,9
1474,Frigorífico D,2023-01-20,Los Angeles,Carregamento/Descarga,"8,410.00",Carregamento/descarga de 8410 m³ de Frutas a -11°C,Frutas,,-11.0,,,,,,9
1542,Frigorífico D,2023-01-21,Hamburgo,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
1543,Frigorífico D,2023-01-21,Los Angeles,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
1544,Frigorífico D,2023-01-21,Los Angeles,Manutenção,"3,358.64",Manutenção e reparos,,,,,,,,,9
1545,Frigorífico D,2023-01-21,Los Angeles,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
1604,Frigorífico D,2023-01-22,Los Angeles,Carregamento/Descarga,"16,783.00",Carregamento/descarga de 16783 m³ de Laticínios a -8°C,Laticínios,,-8.0,,,,,,9
1605,Frigorífico D,2023-01-22,Los Angeles,Manutenção,"1,868.92",Manutenção e reparos,,,,,,,,,9
1676,Frigorífico D,2023-01-23,Singapura,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
1677,Frigorífico D,2023-01-23,Roterdã,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
1678,Frigorífico D,2023-01-23,Roterdã,Combustível,"25,855.64",Combustível em Roterdã,,,,,,,,,9
1744,Frigorífico D,2023-01-24,Xangai,Manutenção,"3,853.63",Manutenção e reparos,,,,,,,,,9
1745,Frigorífico D,2023-01-24,Xangai,Taxas Portuárias,"6,672.81",Taxas portuárias em Xangai,,,,,,,,,9
1746,Frigorífico D,2023-01-24,Los Angeles,Taxas Portuárias,"3,146.94",Taxas portuárias em Los Angeles,,,,,,,,,9
1747,Frigorífico D,2023-01-24,Singapura,Carregamento/Descarga,"2,966.00",Carregamento/descarga de 2966 m³ de Laticínios a 3°C,Laticínios,,3.0,,,,,,9
1748,Frigorífico D,2023-01-24,Roterdã,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
1814,Frigorífico D,2023-01-25,Los Angeles,Carregamento/Descarga,"2,964.00",Carregamento/descarga de 2964 m³ de Carnes a -5°C,Carnes,,-5.0,,,,,,9
1890,Frigorífico D,2023-01-26,Singapura,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
1891,Frigorífico D,2023-01-26,Hamburgo,Manutenção,"2,444.54",Manutenção e reparos,,,,,,,,,9
1892,Frigorífico D,2023-01-26,Los Angeles,Combustível,"14,862.94",Combustível em Los Angeles,,,,,,,,,9
1893,Frigorífico D,2023-01-26,Xangai,Manutenção,"3,805.75",Manutenção e reparos,,,,,,,,,9
1962,Frigorífico D,2023-01-27,Los Angeles,Carregamento/Descarga,"7,381.00",Carregamento/descarga de 7381 m³ de Frutas a 2°C,Frutas,,2.0,,,,,,9
1963,Frigorífico D,2023-01-27,Los Angeles,Taxas Portuárias,"8,115.66",Taxas portuárias em Los Angeles,,,,,,,,,9
2041,Frigorífico D,2023-01-28,Los Angeles,Taxas Portuárias,"7,203.58",Taxas portuárias em Los Angeles,,,,,,,,,9
2042,Frigorífico D,2023-01-28,Roterdã,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
2128,Frigorífico D,2023-01-29,Roterdã,Seguros,"2,500.00",Seguro diário,,,,,,,,,9
2196,Frigorífico D,2023-01-30,Hamburgo,Manutenção,"4,749.54",Manutenção e reparos,,,,,,,,,9
2197,Frigorífico D,2023-01-30,Xangai,Manutenção,"1,384.22",Manutenção e reparos,,,,,,,,,9
2198,Frigorífico D,2023-01-30,Roterdã,Carregamento/Descarga,"22,674.00",Carregamento/descarga de 11337 m³ de Peixe a -20°C,Peixe,,-20.0,,,,,,9
26,Frigorífico E,2023-01-01,Roterdã,Manutenção,"2,367.16",Manutenção e reparos,,,,,,,,,10
27,Frigorífico E,2023-01-01,Roterdã,Combustível,"23,293.93",Combustível em Roterdã,,,,,,,,,10
28,Frigorífico E,2023-01-01,Los Angeles,Taxas Portuárias,"6,856.20",Taxas portuárias em Los Angeles,,,,,,,,,10
29,Frigorífico E,2023-01-01,Los Angeles,Seguros,"2,500.00",Seguro diário,,,,,,,,,10
95,Frigorífico E,2023-01-02,Singapura,Manutenção,"5,863.16",Manutenção e reparos,,,,,,,,,10
178,Frigorífico E,2023-01-03,Singapura,Carregamento/Descarga,"18,065.00",Carregamento/descarga de 18065 m³ de Carnes a 2°C,Carnes,,2.0,,,,,,10
256,Frigorífico E,2023-01-04,Hamburgo,Taxas Portuárias,"4,411.84",Taxas portuárias em Hamburgo,,,,,,,,,10
257,Frigorífico E,2023-01-04,Singapura,Carregamento/Descarga,"34,095.60",Carregamento/descarga de 18942 m³ de Laticínios a -10°C,Laticínios,,-10.0,,,,,,10
258,Frigorífico E,2023-01-04,Los Angeles,Carregamento/Descarga,"9,792.00",Carregamento/descarga de 9792 m³ de Frutas a -3°C,Frutas,,-3.0,,,,,,10
259,Frigorífico E,2023-01-04,Singapura,Carregamento/Descarga,"5,850.00",Carregamento/descarga de 5850 m³ de Laticínios a -17°C,Laticínios,,-17.0,,,,,,10
260,Frigorífico E,2023-01-04,Hamburgo,Combustível,"9,327.54",Combustível em Hamburgo,,,,,,,,,10
344,Frigorífico E,2023-01-05,Xangai,Combustível,"11,214.15",Combustível em Xangai,,,,,,,,,10
345,Frigorífico E,2023-01-05,Xangai,Combustível,"23,578.21",Combustível em Xangai,,,,,,,,,10
346,Frigorífico E,2023-01-05,Singapura,Carregamento/Descarga,"9,684.00",Carregamento/descarga de 9684 m³ de Laticínios a -1°C,Laticínios,,-1.0,,,,,,10
426,Frigorífico E,2023-01-06,Hamburgo,Manutenção,"2,224.41",Manutenção e reparos,,,,,,,,,10
427,Frigorífico E,2023-01-06,Los Angeles,Combustível,"15,171.36",Combustível em Los Angeles,,,,,,,,,10
493,Frigorífico E,2023-01-07,Los Angeles,Carregamento/Descarga,"13,859.00",Carregamento/descarga de 13859 m³ de Frutas a -7°C,Frutas,,-7.0,,,,,,10
494,Frigorífico E,2023-01-07,Xangai,Seguros,"2,500.00",Seguro diário,,,,,,,,,10
495,Frigorífico E,2023-01-07,Roterdã,Taxas Portuárias,"6,255.40",Taxas portuárias em Roterdã,,,,,,,,,10
496,Frigorífico E,2023-01-07,Xangai,Seguros,"2,500.00",Seguro diário,,,,,,,,,10
556,Frigorífico E,2023-01-08,Xangai,Carregamento/Descarga,"6,753.00",Carregamento/descarga de 6753 m³ de Peixe a -18°C,Peixe,,-18.0,,,,,,10
557,Frigorífico E,2023-01-08,Roterdã,Carregamento/Descarga,"3,849.00",Carregamento/descarga de 3849 m³ de Outros a -9°C,Outros,,-9.0,,,,,,10
558,Frigorífico E,2023-01-08,Singapura,Manutenção,"3,960.12",Manutenção e reparos,,,,,,,,,10
559,Frigorífico E,2023-01-08,Los Angeles,Manutenção,"5,620.42",Manutenção e reparos,,,,,,,,,10
642,Frigorífico E,2023-01-09,Hamburgo,Carregamento/Descarga,"11,314.00",Carregamento/descarga de 11314 m³ de Peixe a -4°C,Peixe,,-4.0,,,,,,10
643,Frigorífico E,2023-01-09,Los Angeles,Combustível,"34,947.51",Combustível em Los Angeles,,,,,,,,,10
644,Frigorífico E,2023-01-09,Singapura,Combustível,"25,543.89",Combustível em Singapura,,,,,,,,,10
645,Frigorífico E,2023-01-09,Los Angeles,Manutenção,"3,790.20",Manutenção e reparos,,,,,,,,,10
646,Frigorífico E,2023-01-09,Xangai,Seguros,"2,500.00",Seguro diário,,,,,,,,,10
714,Frigorífico E,2023-01-10,Xangai,Carregamento/Descarga,"20,356.20",Carregamento/descarga de 11309 m³ de Laticínios a -10°C,Laticínios,,-10.0,,,,,,10
791,Frigorífico E,2023-01-11,Singapura,Seguros,"2,500.00",Seguro diário,,,,,,,,,10
792,Frigorífico E,2023-01-11,Roterdã,Combustível,"17,544.20",Combustível em Roterdã,,,,,,,,,10
793,Frigorífico E,2023-01-11,Roterdã,Combustível,"21,853.30",Combustível em Roterdã,,,,,,,,,10
856,Frigorífico E,2023-01-12,Los Angeles,Seguros,"2,500.00",Seguro diário,,,,,,,,,10
857,Frigorífico E,2023-01-12,Singapura,Seguros,"2,500.00",Seguro diário,,,,,,,,,10
925,Frigorífico E,2023-01-13,Roterdã,Taxas Portuárias,"7,222.89",Taxas portuárias em Roterdã,,,,,,,,,10
926,Frigorífico E,2023-01-13,Roterdã,Seguros,"2,500.00",Seguro diário,,,,,,,,,10
927,Frigorífico E,2023-01-13,Singapura,Carregamento/Descarga,"4,410.00",Carregamento/descarga de 2205 m³ de Outros a -20°C,Outros,,-20.0,,,,,,10
928,Frigorífico E,2023-01-13,Singapura,Carregamento/Descarga,"17,308.00",Carregamento/descarga de 17308 m³ de Frutas a -9°C,Frutas,,-9.0,,,,,,10
929,Frigorífico E,2023-01-13,Roterdã,Carregamento/Descarga,"10,816.00",Carregamento/descarga de 10816 m³ de Carnes a -1°C,Carnes,,-1.0,,,,,,10
1007,Frigorífico E,2023-01-14,Roterdã,Seguros,"2,500.00",Seguro diário,,,,,,,,,10
1008,Frigorífico E,2023-01-14,Hamburgo,Taxas Portuárias,"4,471.91",Taxas portuárias em Hamburgo,,,,,,,,,10
1009,Frigorífico E,2023-01-14,Roterdã,Manutenção,"4,698.13",Manutenção e reparos,,,,,,,,,10
1010,Frigorífico E,2023-01-14,Singapura,Seguros,"2,500.00",Seguro diário,,,,,,,,,10
1083,Frigorífico E,2023-01-15,Singapura,Combustível,"24,070.65",Combustível em Singapura,,,,,,,,,10
1084,Frigorífico E,2023-01-15,Hamburgo,Taxas Portuárias,"4,145.17",Taxas portuárias em Hamburgo,,,,,,,,,10
1085,Frigorífico E,2023-01-15,Los Angeles,Taxas Portuárias,"6,953.85",Taxas portuárias em Los Angeles,,,,,,,,,10
1086,Frigorífico E,2023-01-15,Roterdã,Seguros,"2,500.00",Seguro diário,,,,,,,,,10
1087,Frigorífico E,2023-01-15,Hamburgo,Carregamento/Descarga,"10,852.00",Carregamento/descarga de 10852 m³ de Peixe a -17°C,Peixe,,-17.0,,,,,,10
