id_log,SHIP_NAME,DATE_,Porto,TYPE_COST,VALUE,Descrição,LOAD_NAME,VOLUME,TEMP,WEIGHT_TONNAGE,NUMBER_OF_CONTAINERS,NUMBER_OF_VEHICLES
777,Frigorífico E,2023-01-21,Roterdã,Manutenção,5597.32,Manutenção e reparos,,,,,,
778,Frigorífico E,2023-01-21,Xangai,Taxas Portuárias,6304.31,Taxas portuárias em Xangai,,,,,,
779,Frigorífico A,2023-01-22,Roterdã,Carregamento/Descarga,17696.0,Carregamento/descarga de 17696 m³ de Carnes a -19°C,Carnes,17696.0,-19.0,,,
780,Frigorífico A,2023-01-22,Roterdã,Seguros,2500.0,Seguro diário,,,,,,
781,Frigorífico A,2023-01-22,Xangai,Seguros,2500.0,Seguro diário,,,,,,
782,Frigorífico B,2023-01-22,Los Angeles,Manutenção,3788.45,Manutenção e reparos,,,,,,
783,Frigorífico B,2023-01-22,Singapura,Seguros,2500.0,Seguro diário,,,,,,
784,Frigorífico C,2023-01-22,Xangai,Combustível,21038.32,Combustível em Xangai,,,,,,
785,Frigorífico C,2023-01-22,Singapura,Seguros,2500.0,Seguro diário,,,,,,
786,Frigorífico C,2023-01-22,Los Angeles,Combustível,28142.49,Combustível em Los Angeles,,,,,,
787,Frigorífico D,2023-01-22,Los Angeles,Carregamento/Descarga,16783.0,Carregamento/descarga de 16783 m³ de Laticínios a -8°C,Laticínios,16783.0,-8.0,,,
788,Frigorífico D,2023-01-22,Los Angeles,Manutenção,1868.92,Manutenção e reparos,,,,,,
789,Frigorífico E,2023-01-22,Los Angeles,Carregamento/Descarga,17997.0,Carregamento/descarga de 17997 m³ de Laticínios a -12°C,Laticínios,17997.0,-12.0,,,
790,Frigorífico E,2023-01-22,Roterdã,Combustível,29782.14,Combustível em Roterdã,,,,,,
791,Frigorífico A,2023-01-23,Singapura,Taxas Portuárias,7312.0,Taxas portuárias em Singapura,,,,,,
792,Frigorífico A,2023-01-23,Los Angeles,Taxas Portuárias,7986.2,Taxas portuárias em Los Angeles,,,,,,
793,Frigorífico A,2023-01-23,Roterdã,Manutenção,1915.1,Manutenção e reparos,,,,,,
794,Frigorífico A,2023-01-23,Xangai,Seguros,2500.0,Seguro diário,,,,,,
795,Frigorífico B,2023-01-23,Xangai,Taxas Portuárias,2601.74,Taxas portuárias em Xangai,,,,,,
796,Frigorífico B,2023-01-23,Roterdã,Taxas Portuárias,5542.89,Taxas portuárias em Roterdã,,,,,,
797,Frigorífico B,2023-01-23,Hamburgo,Taxas Portuárias,5610.01,Taxas portuárias em Hamburgo,,,,,,
798,Frigorífico C,2023-01-23,Xangai,Combustível,23315.41,Combustível em Xangai,,,,,,
799,Frigorífico C,2023-01-23,Roterdã,Taxas Portuárias,4194.61,Taxas portuárias em Roterdã,,,,,,
800,Frigorífico C,2023-01-23,Hamburgo,Combustível,17923.81,Combustível em Hamburgo,,,,,,
801,Frigorífico D,2023-01-23,Singapura,Seguros,2500.0,Seguro diário,,,,,,
802,Frigorífico D,2023-01-23,Roterdã,Seguros,2500.0,Seguro diário,,,,,,
803,Frigorífico D,2023-01-23,Roterdã,Combustível,25855.64,Combustível em Roterdã,,,,,,
804,Frigorífico E,2023-01-23,Hamburgo,Taxas Portuárias,6130.28,Taxas portuárias em Hamburgo,,,,,,
805,Frigorífico A,2023-01-24,Los Angeles,Combustível,31980.37,Combustível em Los Angeles,,,,,,
806,Frigorífico A,2023-01-24,Singapura,Seguros,2500.0,Seguro diário,,,,,,
807,Frigorífico A,2023-01-24,Singapura,Taxas Portuárias,8844.51,Taxas portuárias em Singapura,,,,,,
808,Frigorífico A,2023-01-24,Roterdã,Manutenção,4765.44,Manutenção e reparos,,,,,,
809,Frigorífico A,2023-01-24,Singapura,Combustível,21605.35,Combustível em Singapura,,,,,,
810,Frigorífico B,2023-01-24,Xangai,Combustível,13929.17,Combustível em Xangai,,,,,,
811,Frigorífico B,2023-01-24,Roterdã,Combustível,20681.04,Combustível em Roterdã,,,,,,
812,Frigorífico B,2023-01-24,Xangai,Seguros,2500.0,Seguro diário,,,,,,
813,Frigorífico C,2023-01-24,Hamburgo,Manutenção,5395.93,Manutenção e reparos,,,,,,
814,Frigorífico C,2023-01-24,Xangai,Taxas Portuárias,5439.95,Taxas portuárias em Xangai,,,,,,
815,Frigorífico D,2023-01-24,Xangai,Manutenção,3853.63,Manutenção e reparos,,,,,,
816,Frigorífico D,2023-01-24,Xangai,Taxas Portuárias,6672.81,Taxas portuárias em Xangai,,,,,,
817,Frigorífico D,2023-01-24,Los Angeles,Taxas Portuárias,3146.94,Taxas portuárias em Los Angeles,,,,,,
818,Frigorífico D,2023-01-24,Singapura,Carregamento/Descarga,2966.0,Carregamento/descarga de 2966 m³ de Laticínios a 3°C,Laticínios,2966.0,3.0,,,
819,Frigorífico D,2023-01-24,Roterdã,Seguros,2500.0,Seguro diário,,,,,,
820,Frigorífico E,2023-01-24,Roterdã,Combustível,10976.53,Combustível em Roterdã,,,,,,
821,Frigorífico A,2023-01-25,Los Angeles,Manutenção,5676.95,Manutenção e reparos,,,,,,
822,Frigorífico A,2023-01-25,Xangai,Seguros,2500.0,Seguro diário,,,,,,
823,Frigorífico A,2023-01-25,Singapura,Manutenção,5181.89,Manutenção e reparos,,,,,,
824,Frigorífico B,2023-01-25,Los Angeles,Carregamento/Descarga,3803.0,Carregamento/descarga de 3803 m³ de Outros a 4°C,Outros,3803.0,4.0,,,
825,Frigorífico C,2023-01-25,Singapura,Carregamento/Descarga,20994.0,Carregamento/descarga de 17495 m³ de Peixe a 5°C,Peixe,17495.0,5.0,,,
826,Frigorífico C,2023-01-25,Singapura,Seguros,2500.0,Seguro diário,,,,,,
827,Frigorífico C,2023-01-25,Singapura,Manutenção,2718.35,Manutenção e reparos,,,,,,
828,Frigorífico D,2023-01-25,Los Angeles,Carregamento/Descarga,2964.0,Carregamento/descarga de 2964 m³ de Carnes a -5°C,Carnes,2964.0,-5.0,,,
829,Frigorífico E,2023-01-25,Hamburgo,Combustível,34681.17,Combustível em Hamburgo,,,,,,
830,Frigorífico E,2023-01-25,Roterdã,Manutenção,3191.02,Manutenção e reparos,,,,,,
831,Frigorífico E,2023-01-25,Roterdã,Carregamento/Descarga,3326.0,Carregamento/descarga de 3326 m³ de Laticínios a -16°C,Laticínios,3326.0,-16.0,,,
832,Frigorífico E,2023-01-25,Los Angeles,Combustível,28190.88,Combustível em Los Angeles,,,,,,
833,Frigorífico E,2023-01-25,Los Angeles,Combustível,26870.28,Combustível em Los Angeles,,,,,,
834,Frigorífico A,2023-01-26,Los Angeles,Combustível,34037.7,Combustível em Los Angeles,,,,,,
835,Frigorífico A,2023-01-26,Xangai,Taxas Portuárias,5433.5,Taxas portuárias em Xangai,,,,,,
836,Frigorífico B,2023-01-26,Xangai,Manutenção,5020.66,Manutenção e reparos,,,,,,
837,Frigorífico B,2023-01-26,Los Angeles,Carregamento/Descarga,15349.5,Carregamento/descarga de 10233 m³ de Carnes a 0°C,Carnes,10233.0,0.0,,,
838,Frigorífico C,2023-01-26,Singapura,Combustível,18054.79,Combustível em Singapura,,,,,,
839,Frigorífico D,2023-01-26,Singapura,Seguros,2500.0,Seguro diário,,,,,,
840,Frigorífico D,2023-01-26,Hamburgo,Manutenção,2444.54,Manutenção e reparos,,,,,,
841,Frigorífico D,2023-01-26,Los Angeles,Combustível,14862.94,Combustível em Los Angeles,,,,,,
842,Frigorífico D,2023-01-26,Xangai,Manutenção,3805.75,Manutenção e reparos,,,,,,
843,Frigorífico E,2023-01-26,Xangai,Carregamento/Descarga,9674.0,Carregamento/descarga de 9674 m³ de Outros a -14°C,Outros,9674.0,-14.0,,,
844,Frigorífico A,2023-01-27,Roterdã,Manutenção,1716.82,Manutenção e reparos,,,,,,
845,Frigorífico A,2023-01-27,Hamburgo,Combustível,13950.51,Combustível em Hamburgo,,,,,,
846,Frigorífico B,2023-01-27,Xangai,Combustível,18859.34,Combustível em Xangai,,,,,,
847,Frigorífico B,2023-01-27,Los Angeles,Manutenção,5509.16,Manutenção e reparos,,,,,,
848,Frigorífico B,2023-01-27,Roterdã,Seguros,2500.0,Seguro diário,,,,,,
849,Frigorífico B,2023-01-27,Los Angeles,Seguros,2500.0,Seguro diário,,,,,,
850,Frigorífico B,2023-01-27,Singapura,Manutenção,4478.72,Manutenção e reparos,,,,,,
851,Frigorífico C,2023-01-27,Hamburgo,Seguros,2500.0,Seguro diário,,,,,,
852,Frigorífico C,2023-01-27,Xangai,Carregamento/Descarga,18013.0,Carregamento/descarga de 18013 m³ de Carnes a -12°C,Carnes,18013.0,-12.0,,,
853,Frigorífico C,2023-01-27,Hamburgo,Taxas Portuárias,5255.56,Taxas portuárias em Hamburgo,,,,,,
854,Frigorífico C,2023-01-27,Singapura,Taxas Portuárias,5170.85,Taxas portuárias em Singapura,,,,,,
855,Frigorífico D,2023-01-27,Los Angeles,Carregamento/Descarga,7381.0,Carregamento/descarga de 7381 m³ de Frutas a 2°C,Frutas,7381.0,2.0,,,
856,Frigorífico D,2023-01-27,Los Angeles,Taxas Portuárias,8115.66,Taxas portuárias em Los Angeles,,,,,,
857,Frigorífico E,2023-01-27,Singapura,Seguros,2500.0,Seguro diário,,,,,,
858,Frigorífico E,2023-01-27,Xangai,Taxas Portuárias,4991.59,Taxas portuárias em Xangai,,,,,,
859,Frigorífico E,2023-01-27,Roterdã,Manutenção,3682.92,Manutenção e reparos,,,,,,
860,Frigorífico E,2023-01-27,Los Angeles,Taxas Portuárias,7710.4,Taxas portuárias em Los Angeles,,,,,,
861,Frigorífico E,2023-01-27,Los Angeles,Carregamento/Descarga,23684.0,Carregamento/descarga de 11842 m³ de Frutas a -20°C,Frutas,11842.0,-20.0,,,
862,Frigorífico A,2023-01-28,Los Angeles,Seguros,2500.0,Seguro diário,,,,,,
863,Frigorífico A,2023-01-28,Hamburgo,Taxas Portuárias,6102.01,Taxas portuárias em Hamburgo,,,,,,
864,Frigorífico B,2023-01-28,Xangai,Taxas Portuárias,5475.56,Taxas portuárias em Xangai,,,,,,
865,Frigorífico B,2023-01-28,Roterdã,Seguros,2500.0,Seguro diário,,,,,,
866,Frigorífico B,2023-01-28,Los Angeles,Seguros,2500.0,Seguro diário,,,,,,
867,Frigorífico B,2023-01-28,Singapura,Carregamento/Descarga,8038.0,Carregamento/descarga de 8038 m³ de Peixe a -2°C,Peixe,8038.0,-2.0,,,
868,Frigorífico C,2023-01-28,Los Angeles,Manutenção,3918.92,Manutenção e reparos,,,,,,
869,Frigorífico C,2023-01-28,Los Angeles,Carregamento/Descarga,4135.0,Carregamento/descarga de 4135 m³ de Peixe a 1°C,Peixe,4135.0,1.0,,,
870,Frigorífico C,2023-01-28,Xangai,Combustível,12859.08,Combustível em Xangai,,,,,,
871,Frigorífico C,2023-01-28,Hamburgo,Seguros,2500.0,Seguro diário,,,,,,
872,Frigorífico C,2023-01-28,Los Angeles,Taxas Portuárias,3008.92,Taxas portuárias em Los Angeles,,,,,,
873,Frigorífico D,2023-01-28,Los Angeles,Taxas Portuárias,7203.58,Taxas portuárias em Los Angeles,,,,,,
874,Frigorífico D,2023-01-28,Roterdã,Seguros,2500.0,Seguro diário,,,,,,
875,Frigorífico E,2023-01-28,Xangai,Carregamento/Descarga,14204.0,Carregamento/descarga de 14204 m³ de Frutas a 4°C,Frutas,14204.0,4.0,,,
876,Frigorífico E,2023-01-28,Hamburgo,Manutenção,4561.66,Manutenção e reparos,,,,,,
877,Frigorífico E,2023-01-28,Xangai,Carregamento/Descarga,17563.0,Carregamento/descarga de 17563 m³ de Carnes a -4°C,Carnes,17563.0,-4.0,,,
878,Frigorífico A,2023-01-29,Roterdã,Carregamento/Descarga,4547.0,Carregamento/descarga de 4547 m³ de Frutas a 4°C,Frutas,4547.0,4.0,,,
879,Frigorífico A,2023-01-29,Hamburgo,Manutenção,5500.09,Manutenção e reparos,,,,,,
880,Frigorífico A,2023-01-29,Xangai,Manutenção,5079.1,Manutenção e reparos,,,,,,
881,Frigorífico A,2023-01-29,Xangai,Taxas Portuárias,3045.36,Taxas portuárias em Xangai,,,,,,
882,Frigorífico B,2023-01-29,Roterdã,Seguros,2500.0,Seguro diário,,,,,,
883,Frigorífico B,2023-01-29,Hamburgo,Seguros,2500.0,Seguro diário,,,,,,
884,Frigorífico B,2023-01-29,Hamburgo,Combustível,22024.63,Combustível em Hamburgo,,,,,,
885,Frigorífico B,2023-01-29,Singapura,Taxas Portuárias,6258.58,Taxas portuárias em Singapura,,,,,,
886,Frigorífico B,2023-01-29,Los Angeles,Carregamento/Descarga,14766.0,Carregamento/descarga de 14766 m³ de Peixe a -8°C,Peixe,14766.0,-8.0,,,
887,Frigorífico C,2023-01-29,Singapura,Carregamento/Descarga,10209.0,Carregamento/descarga de 10209 m³ de Laticínios a 4°C,Laticínios,10209.0,4.0,,,
888,Frigorífico C,2023-01-29,Los Angeles,Manutenção,3088.09,Manutenção e reparos,,,,,,
889,Frigorífico C,2023-01-29,Los Angeles,Combustível,15776.69,Combustível em Los Angeles,,,,,,
890,Frigorífico C,2023-01-29,Xangai,Seguros,2500.0,Seguro diário,,,,,,
891,Frigorífico C,2023-01-29,Singapura,Combustível,17068.8,Combustível em Singapura,,,,,,
892,Frigorífico D,2023-01-29,Roterdã,Seguros,2500.0,Seguro diário,,,,,,
893,Frigorífico E,2023-01-29,Xangai,Combustível,22000.36,Combustível em Xangai,,,,,,
894,Frigorífico E,2023-01-29,Los Angeles,Taxas Portuárias,7183.86,Taxas portuárias em Los Angeles,,,,,,
895,Frigorífico E,2023-01-29,Roterdã,Taxas Portuárias,6623.11,Taxas portuárias em Roterdã,,,,,,
896,Frigorífico E,2023-01-29,Los Angeles,Combustível,23234.74,Combustível em Los Angeles,,,,,,
897,Frigorífico E,2023-01-29,Xangai,Taxas Portuárias,2924.32,Taxas portuárias em Xangai,,,,,,
898,Frigorífico A,2023-01-30,Roterdã,Manutenção,4026.25,Manutenção e reparos,,,,,,
899,Frigorífico A,2023-01-30,Hamburgo,Seguros,2500.0,Seguro diário,,,,,,
900,Frigorífico B,2023-01-30,Xangai,Seguros,2500.0,Seguro diário,,,,,,
901,Frigorífico C,2023-01-30,Hamburgo,Seguros,2500.0,Seguro diário,,,,,,
902,Frigorífico D,2023-01-30,Hamburgo,Manutenção,4749.54,Manutenção e reparos,,,,,,
903,Frigorífico D,2023-01-30,Xangai,Manutenção,1384.22,Manutenção e reparos,,,,,,
904,Frigorífico D,2023-01-30,Roterdã,Carregamento/Descarga,22674.0,Carregamento/descarga de 11337 m³ de Peixe a -20°C,Peixe,11337.0,-20.0,,,
905,Frigorífico E,2023-01-30,Singapura,Taxas Portuárias,8550.59,Taxas portuárias em Singapura,,,,,,
906,Frigorífico E,2023-01-30,Xangai,Manutenção,3017.17,Manutenção e reparos,,,,,,
907,Frigorífico E,2023-01-30,Roterdã,Taxas Portuárias,8104.29,Taxas portuárias em Roterdã,,,,,,
908,Frigorífico E,2023-01-30,Los Angeles,Manutenção,5808.38,Manutenção e reparos,,,,,,
909,Frigorífico E,2023-01-30,Los Angeles,Carregamento/Descarga,15556.0,Carregamento/descarga de 15556 m³ de Laticínios a -6°C,Laticínios,15556.0,-6.0,,,
910,Graneleiro A,2023-01-01,Xangai,Taxas Portuárias,4741.06,Taxas portuárias em Xangai,,,,,,
911,Graneleiro B,2023-01-01,Xangai,Carga e Descarga,631908.0,Carga e descarga de 52659 toneladas de Carvão,Carvão,,,52659.0,,
912,Graneleiro B,2023-01-01,Hamburgo,Manutenção,1420.61,Manutenção e reparos,,,,,,
913,Graneleiro B,2023-01-01,Roterdã,Combustível,23403.81,Combustível em Roterdã,,,,,,
914,Graneleiro B,2023-01-01,Singapura,Carga e Descarga,658062.0,Carga e descarga de 36559 toneladas de Bauxita,Bauxita,,,36559.0,,
915,Graneleiro C,2023-01-01,Singapura,Carga e Descarga,501465.0,Carga e descarga de 33431 toneladas de Minério de Ferro,Minério de Ferro,,,33431.0,,
916,Graneleiro C,2023-01-01,Roterdã,Taxas Portuárias,5908.62,Taxas portuárias em Roterdã,,,,,,
917,Graneleiro C,2023-01-01,Roterdã,Combustível,20463.88,Combustível em Roterdã,,,,,,
918,Graneleiro D,2023-01-01,Hamburgo,Carga e Descarga,761748.0,Carga e descarga de 63479 toneladas de Carvão,Carvão,,,63479.0,,
919,Graneleiro D,2023-01-01,Xangai,Seguros,2000.0,Seguro diário,,,,,,
920,Graneleiro E,2023-01-01,Xangai,Manutenção,2681.94,Manutenção e reparos,,,,,,
921,Graneleiro E,2023-01-01,Roterdã,Combustível,28645.45,Combustível em Roterdã,,,,,,
922,Graneleiro E,2023-01-01,Roterdã,Carga e Descarga,742284.0,Carga e descarga de 61857 toneladas de Carvão,Carvão,,,61857.0,,
923,Graneleiro E,2023-01-01,Singapura,Seguros,2000.0,Seguro diário,,,,,,
924,Graneleiro E,2023-01-01,Roterdã,Manutenção,4622.19,Manutenção e reparos,,,,,,
925,Graneleiro A,2023-01-02,Hamburgo,Carga e Descarga,1210960.0,Carga e descarga de 60548 toneladas de Fertilizantes,Fertilizantes,,,60548.0,,
926,Graneleiro A,2023-01-02,Roterdã,Carga e Descarga,253908.0,Carga e descarga de 21159 toneladas de Carvão,Carvão,,,21159.0,,
927,Graneleiro A,2023-01-02,Singapura,Manutenção,3128.99,Manutenção e reparos,,,,,,
928,Graneleiro A,2023-01-02,Xangai,Manutenção,2958.88,Manutenção e reparos,,,,,,
929,Graneleiro A,2023-01-02,Roterdã,Carga e Descarga,443148.0,Carga e descarga de 36929 toneladas de Carvão,Carvão,,,36929.0,,
930,Graneleiro B,2023-01-02,Los Angeles,Carga e Descarga,719316.0,Carga e descarga de 39962 toneladas de Bauxita,Bauxita,,,39962.0,,
931,Graneleiro B,2023-01-02,Hamburgo,Carga e Descarga,427005.0,Carga e descarga de 28467 toneladas de Minério de Ferro,Minério de Ferro,,,28467.0,,
932,Graneleiro B,2023-01-02,Xangai,Taxas Portuárias,2755.43,Taxas portuárias em Xangai,,,,,,
933,Graneleiro B,2023-01-02,Los Angeles,Seguros,2000.0,Seguro diário,,,,,,
934,Graneleiro B,2023-01-02,Singapura,Combustível,9646.54,Combustível em Singapura,,,,,,
935,Graneleiro C,2023-01-02,Hamburgo,Manutenção,4205.45,Manutenção e reparos,,,,,,
936,Graneleiro C,2023-01-02,Los Angeles,Combustível,21856.57,Combustível em Los Angeles,,,,,,
937,Graneleiro C,2023-01-02,Singapura,Manutenção,3186.78,Manutenção e reparos,,,,,,
938,Graneleiro C,2023-01-02,Los Angeles,Carga e Descarga,783040.0,Carga e descarga de 78304 toneladas de Grãos,Grãos,,,78304.0,,
939,Graneleiro C,2023-01-02,Singapura,Combustível,15083.46,Combustível em Singapura,,,,,,
940,Graneleiro D,2023-01-02,Hamburgo,Seguros,2000.0,Seguro diário,,,,,,
941,Graneleiro D,2023-01-02,Roterdã,Manutenção,3557.4,Manutenção e reparos,,,,,,
942,Graneleiro D,2023-01-02,Los Angeles,Manutenção,2648.25,Manutenção e reparos,,,,,,
943,Graneleiro D,2023-01-02,Xangai,Taxas Portuárias,6031.33,Taxas portuárias em Xangai,,,,,,
944,Graneleiro D,2023-01-02,Roterdã,Manutenção,4139.24,Manutenção e reparos,,,,,,
945,Graneleiro E,2023-01-02,Hamburgo,Combustível,29770.05,Combustível em Hamburgo,,,,,,
946,Graneleiro E,2023-01-02,Roterdã,Manutenção,3135.72,Manutenção e reparos,,,,,,
947,Graneleiro E,2023-01-02,Singapura,Seguros,2000.0,Seguro diário,,,,,,
948,Graneleiro E,2023-01-02,Singapura,Seguros,2000.0,Seguro diário,,,,,,
949,Graneleiro E,2023-01-02,Los Angeles,Carga e Descarga,598920.0,Carga e descarga de 59892 toneladas de Grãos,Grãos,,,59892.0,,
950,Graneleiro A,2023-01-03,Hamburgo,Combustível,29004.53,Combustível em Hamburgo,,,,,,
951,Graneleiro A,2023-01-03,Singapura,Seguros,2000.0,Seguro diário,,,,,,
952,Graneleiro A,2023-01-03,Roterdã,Combustível,10626.82,Combustível em Roterdã,,,,,,
953,Graneleiro B,2023-01-03,Xangai,Seguros,2000.0,Seguro diário,,,,,,
954,Graneleiro B,2023-01-03,Los Angeles,Combustível,25070.64,Combustível em Los Angeles,,,,,,
955,Graneleiro B,2023-01-03,Xangai,Taxas Portuárias,6117.58,Taxas portuárias em Xangai,,,,,,
956,Graneleiro B,2023-01-03,Xangai,Seguros,2000.0,Seguro diário,,,,,,
957,Graneleiro C,2023-01-03,Los Angeles,Manutenção,3758.99,Manutenção e reparos,,,,,,
958,Graneleiro C,2023-01-03,Roterdã,Seguros,2000.0,Seguro diário,,,,,,
959,Graneleiro C,2023-01-03,Xangai,Manutenção,1089.6,Manutenção e reparos,,,,,,
960,Graneleiro C,2023-01-03,Xangai,Seguros,2000.0,Seguro diário,,,,,,
961,Graneleiro C,2023-01-03,Xangai,Carga e Descarga,228480.0,Carga e descarga de 15232 toneladas de Minério de Ferro,Minério de Ferro,,,15232.0,,
962,Graneleiro D,2023-01-03,Xangai,Carga e Descarga,744090.0,Carga e descarga de 74409 toneladas de Grãos,Grãos,,,74409.0,,
963,Graneleiro E,2023-01-03,Hamburgo,Seguros,2000.0,Seguro diário,,,,,,
964,Graneleiro E,2023-01-03,Los Angeles,Manutenção,3563.86,Manutenção e reparos,,,,,,
965,Graneleiro E,2023-01-03,Singapura,Taxas Portuárias,3044.25,Taxas portuárias em Singapura,,,,,,
966,Graneleiro E,2023-01-03,Xangai,Taxas Portuárias,7029.21,Taxas portuárias em Xangai,,,,,,
967,Graneleiro E,2023-01-03,Los Angeles,Carga e Descarga,378774.0,Carga e descarga de 21043 toneladas de Bauxita,Bauxita,,,21043.0,,
968,Graneleiro A,2023-01-04,Roterdã,Seguros,2000.0,Seguro diário,,,,,,
969,Graneleiro A,2023-01-04,Singapura,Seguros,2000.0,Seguro diário,,,,,,
970,Graneleiro A,2023-01-04,Los Angeles,Seguros,2000.0,Seguro diário,,,,,,
971,Graneleiro A,2023-01-04,Xangai,Seguros,2000.0,Seguro diário,,,,,,
972,Graneleiro B,2023-01-04,Singapura,Combustível,27828.74,Combustível em Singapura,,,,,,
973,Graneleiro B,2023-01-04,Hamburgo,Combustível,16298.99,Combustível em Hamburgo,,,,,,
974,Graneleiro B,2023-01-04,Hamburgo,Carga e Descarga,1173270.0,Carga e descarga de 78218 toneladas de Minério de Ferro,Minério de Ferro,,,78218.0,,
975,Graneleiro B,2023-01-04,Hamburgo,Seguros,2000.0,Seguro diário,,,,,,
976,Graneleiro C,2023-01-04,Xangai,Manutenção,1650.55,Manutenção e reparos,,,,,,
977,Graneleiro C,2023-01-04,Los Angeles,Manutenção,1745.63,Manutenção e reparos,,,,,,
978,Graneleiro C,2023-01-04,Roterdã,Seguros,2000.0,Seguro diário,,,,,,
979,Graneleiro C,2023-01-04,Los Angeles,Seguros,2000.0,Seguro diário,,,,,,
980,Graneleiro C,2023-01-04,Singapura,Carga e Descarga,1295460.0,Carga e descarga de 64773 toneladas de Fertilizantes,Fertilizantes,,,64773.0,,
981,Graneleiro D,2023-01-04,Roterdã,Manutenção,4376.61,Manutenção e reparos,,,,,,
982,Graneleiro E,2023-01-04,Singapura,Manutenção,1572.77,Manutenção e reparos,,,,,,
983,Graneleiro E,2023-01-04,Singapura,Combustível,18710.57,Combustível em Singapura,,,,,,
984,Graneleiro E,2023-01-04,Singapura,Carga e Descarga,774850.0,Carga e descarga de 77485 toneladas de Grãos,Grãos,,,77485.0,,
985,Graneleiro A,2023-01-05,Roterdã,Manutenção,2806.23,Manutenção e reparos,,,,,,
986,Graneleiro A,2023-01-05,Xangai,Combustível,20480.62,Combustível em Xangai,,,,,,
987,Graneleiro A,2023-01-05,Roterdã,Combustível,26899.83,Combustível em Roterdã,,,,,,
988,Graneleiro A,2023-01-05,Los Angeles,Manutenção,1601.55,Manutenção e reparos,,,,,,
989,Graneleiro B,2023-01-05,Los Angeles,Carga e Descarga,356664.0,Carga e descarga de 29722 toneladas de Carvão,Carvão,,,29722.0,,
